file,vp,frame_num,face_id,total_detected_faces,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll,label
0930_G08_IMP_cut,19,0.0,3.0,6.0,1055.76,523.03,1134.27,609.01,1067.69,564.02,1094.32,559.72,1079.29,583.14,1085.12,594.91,1103.02,591.09,2.921173095703125,-22.530616760253906,3.2935028076171875,1.0
0930_G08_IMP_cut,19,1.0,3.0,6.0,1056.41,523.29,1135.09,610.06,1068.2,564.41,1095.27,560.77,1079.65,584.27,1085.4,595.69,1103.67,592.36,6.27557373046875,-20.446922302246094,-0.4585723876953125,1.0
0930_G08_IMP_cut,19,2.0,4.0,6.0,1057.4,523.64,1135.68,608.77,1069.3,564.25,1095.8,560.6,1080.45,583.72,1086.49,595.03,1103.96,591.7,9.701042175292967,-16.036636352539062,-3.9823989868164062,1.0
0930_G08_IMP_cut,19,3.0,5.0,6.0,1058.77,524.55,1136.51,610.51,1069.72,565.21,1096.5,561.32,1080.73,584.54,1086.73,596.33,1104.73,592.81,13.543075561523438,-21.320281982421875,-7.35498046875,1.0
0930_G08_IMP_cut,19,4.0,4.0,6.0,1060.09,524.59,1137.28,610.02,1070.81,564.86,1096.43,561.16,1080.97,584.0,1087.68,595.52,1105.09,592.11,17.6689453125,-24.751449584960934,-9.641578674316406,1.0
0930_G08_IMP_cut,19,5.0,4.0,6.0,1061.25,524.81,1138.06,610.17,1071.63,565.47,1097.12,561.79,1081.48,584.35,1088.06,595.37,1105.75,591.97,18.258750915527344,-20.122543334960934,-8.553421020507812,1.0
0930_G08_IMP_cut,19,6.0,4.0,6.0,1062.0,524.87,1138.65,609.83,1072.42,565.76,1097.98,562.08,1082.36,584.57,1088.81,595.34,1106.47,591.96,22.66014862060547,-19.37541961669922,-11.337860107421875,1.0
0930_G08_IMP_cut,19,7.0,4.0,6.0,1062.79,525.38,1139.43,610.73,1073.0,566.36,1098.66,562.54,1082.95,585.16,1089.7,596.16,1107.47,592.67,21.511940002441406,-23.061187744140625,-11.26708984375,1.0
0930_G08_IMP_cut,19,8.0,3.0,6.0,1064.02,525.23,1140.42,610.74,1074.32,566.48,1099.16,562.25,1083.94,584.97,1091.32,596.03,1108.62,592.21,21.89563751220703,-23.28327941894531,-11.017707824707033,1.0
0930_G08_IMP_cut,19,9.0,4.0,6.0,1065.03,525.85,1140.85,611.21,1074.97,566.98,1099.91,562.39,1084.72,584.89,1091.84,596.53,1109.21,592.48,22.977798461914066,-25.96232604980469,-11.993797302246096,1.0
0930_G08_IMP_cut,19,10.0,2.0,6.0,1065.78,525.63,1141.67,611.44,1075.53,566.92,1100.22,562.37,1085.02,584.74,1092.46,596.62,1109.6,592.59,20.618209838867188,-27.52236175537109,-10.502212524414062,1.0
0930_G08_IMP_cut,19,11.0,3.0,6.0,1066.26,525.85,1141.93,611.55,1075.89,566.95,1100.5,562.46,1085.24,584.69,1092.62,596.64,1109.67,592.68,21.47509002685547,-28.280746459960934,-11.444534301757812,1.0
0930_G08_IMP_cut,19,12.0,3.0,6.0,1066.45,525.76,1141.95,611.76,1075.96,566.97,1100.93,562.28,1085.6,584.67,1092.65,596.86,1109.99,592.76,23.50998687744141,-28.397247314453125,-12.781288146972654,1.0
0930_G08_IMP_cut,19,13.0,2.0,6.0,1066.26,525.7,1141.85,612.05,1075.6,566.77,1100.4,562.45,1084.82,584.8,1092.08,596.82,1109.43,592.97,22.46078491210937,-26.671112060546875,-11.825790405273438,1.0
0930_G08_IMP_cut,19,14.0,2.0,6.0,1065.89,525.95,1141.66,612.25,1075.43,566.97,1100.08,562.66,1084.6,585.06,1091.95,596.89,1109.32,593.02,22.046127319335934,-25.529296875,-12.195480346679688,1.0
0930_G08_IMP_cut,19,15.0,2.0,6.0,1065.18,526.01,1141.52,611.85,1075.1,567.17,1099.7,562.79,1084.41,585.37,1092.06,596.82,1109.28,592.89,22.58283233642578,-26.476890563964844,-12.194671630859375,1.0
0930_G08_IMP_cut,19,16.0,3.0,6.0,1065.17,526.2,1141.4,611.8,1075.17,567.44,1099.73,563.08,1084.53,585.51,1092.14,596.94,1109.22,593.04,22.73673248291016,-29.07086181640625,-12.805160522460938,1.0
0930_G08_IMP_cut,19,17.0,2.0,6.0,1064.96,526.04,1141.56,612.13,1075.12,567.73,1099.5,563.19,1084.46,585.94,1092.5,597.31,1109.47,593.25,21.88436889648437,-29.001190185546875,-11.756256103515625,1.0
0930_G08_IMP_cut,19,18.0,2.0,6.0,1065.01,525.92,1141.54,612.5,1075.11,567.66,1099.41,563.01,1084.41,585.95,1092.55,597.56,1109.51,593.39,20.34579467773437,-29.626953125,-12.157844543457033,1.0
0930_G08_IMP_cut,19,19.0,2.0,6.0,1064.92,525.87,1141.59,612.42,1075.01,567.75,1099.39,563.2,1084.3,586.12,1092.51,597.6,1109.45,593.51,18.65118408203125,-30.260025024414066,-11.115814208984377,1.0
0930_G08_IMP_cut,19,20.0,2.0,6.0,1064.85,525.86,1141.67,612.48,1074.96,567.65,1099.45,563.23,1084.25,586.15,1092.42,597.61,1109.44,593.62,19.03845977783203,-30.268539428710934,-11.081024169921877,1.0
0930_G08_IMP_cut,19,21.0,2.0,6.0,1064.76,526.35,1141.51,612.97,1074.88,568.41,1099.6,563.74,1084.5,586.79,1092.55,598.35,1109.64,594.19,20.28926086425781,-32.15233612060547,-12.70561981201172,1.0
0930_G08_IMP_cut,19,22.0,2.0,6.0,1064.92,526.21,1141.64,612.97,1074.98,568.23,1099.62,563.53,1084.56,586.64,1092.75,598.31,1109.83,594.13,20.054100036621094,-32.698204040527344,-12.649490356445312,1.0
0930_G08_IMP_cut,19,23.0,2.0,6.0,1064.55,526.29,1141.48,612.94,1074.78,568.4,1099.64,563.74,1084.53,586.8,1092.48,598.34,1109.66,594.2,19.517967224121094,-32.97925567626953,-12.32269287109375,1.0
0930_G08_IMP_cut,19,240.0,5.0,7.0,1057.01,531.26,1132.56,614.73,1068.26,569.98,1095.02,570.26,1077.28,590.23,1080.56,599.69,1098.28,598.93,19.373992919921875,-18.40473937988281,-2.1507339477539062,1.0
0930_G08_IMP_cut,19,241.0,5.0,7.0,1057.95,530.14,1132.98,614.36,1069.52,569.05,1095.35,569.35,1078.14,589.45,1081.64,598.87,1098.95,598.13,30.52095031738281,-18.09912872314453,-0.674468994140625,1.0
0930_G08_IMP_cut,19,242.0,6.0,7.0,1058.13,529.7,1133.2,612.78,1069.55,568.44,1095.59,569.08,1078.09,588.65,1081.19,597.52,1098.61,597.08,27.4471435546875,-17.470748901367188,-2.553375244140625,1.0
0930_G08_IMP_cut,19,243.0,6.0,7.0,1057.08,527.79,1132.56,611.63,1068.14,568.71,1092.79,568.75,1076.47,589.23,1082.61,597.4,1098.88,596.88,23.92201232910156,-18.09435272216797,-2.4914703369140625,1.0
